GENERAL INFORMATION;;;;;;;;;;;;;;;;;GROWTH SEGMENT;;;;;;;SCREEN INFORMATION;;;;;;;;;;;;;;;;;;;;;;;;CABINET INFORMATION;;;;;;;;;;STAND INFORMATION;;;;;CONNECTIVITY INFORMATION;;;;;;;;;;;;;;;CONNECTIVITY INFORMATION (B2B only);;;;;;;;;;;;;;;;;;;;;;;ENERGY & ENVIRONMENTAL INFORMATION;;;;;;;;;;;;;;;;;WHAT IS INCLUDED IN THE BOX;;;;;;;;;ADITIONAL GAMING INFORMATION;;;;;;;;OTHER INFORMATION;WAREHOUSE PRODUCT STATUS;;;;;;;;;;;;;;;;;;;
NEW SKU ADDED;Model name;LIST PRICE CODE;Brand;Channel;Warehouse SKU;FOB;FOB UK only;Design Family;Product Line;Warehouse EAN;Warranty Period;MOQ (Default pallet);MOQ (EURO pallet);Warehouse NPI/EOL Month;Warehouse Product Status;FOB Status (/Running1);Summary GUSH+;"34""↑";HighRes (QHD+);Gaming (144Hz+);Gaming+ (240Hz+ or QHD+);SMART;OLED;Touch;Curvature;Diagonal (inch);Diagonal (cm);Aspect ratio;Panel;Backlight;Resolution (native);Max Refresh Rate;Response time GtG;Response time MPRT;Brightness (max);Contrast (static);Contrast (dynamic);Viewing angle (CR10);HDR version VESA;Sync Technology;AMD FreeSync Certified;NVIDIA G-Sync Certified;ColorGamut (NTSC/sRGB/AdobeRGB/DCI-P3);FlickerFree;Blue Light Filter;Multiview;Colours;BezelType (Front);Bezel colour (Front);Bezel finishing (Front);Cabinet colour (backside);Cabinet finishing (backside);Speakers;Speaker Power;VESA Wallmount;Webcam;Powersensor/Lightsensor;Tilt;Height Adjust (mm);Pivot;Swivel;VESA Bracket;D-SUB;DVI;HDMI;MHL;DisplayPort;DisplayPort Out (DaisyChain);USB hub;USB type;USB-C;USB-C Power Delivery;Built-in KVM;RJ45;USB out ports;USB fast charge port;Headphone out/Audio In;D-SUB2;DVI3;HDMI4;Display Port;DisplayPort Out (Daisy Chain);Daisy Chain Primary Model;Daisy Chain Secondary Model;Docking;Thunderbolt Yes/No;USB Gen;USB-C Upstream;USB-C Upstream Power Delivery;USB-B Upstream;USB Hub5;USB Downstream Ports;USB Ports Location;USB-A Downstream;USB-C Downstream;USB-C Downstream Power Delivery;USB Fast Charge Port6;RJ-45;Built-in KVM7;Headphone out/Audio In8;Power supply;EPEAT;TCO;TCO EDGE;EnergyStar;LOT Energy Label;Energy Label On mode power demand;On Mode Energy Consumption;Standby mode Energy Consumption;Off mode Energy Consumption;Blue Light technology Software (Certified);Blue Light technology Hardware (Certified);PCF Product Carbon Footprint Report (TTL 3year / kg of CO2e);ECMA Eco Declaration;HF;Paper Cushion;Doggy Door;VGA cable;DVI cable;HDMI cable;Displayport Cable;Mini-DP cable;Audio Cable;USB-A to B Cable;USB-C Cable;Remote Control;G-Menu / Precision Center;RGB Light FX;"PS5
Compatibility";"XBOX X
Compatibility";"XBOX S
Compatibility";Max Resolution HDMI;Max Resolution DP;Max Resolution USB-C;Features;2601;2602;2603;2604;2605;2606;2607;2608;2609;2610;2611;2612;2701;2702;2703;2704;2705;Summary Formula;Internal Product Category;Refresh Rate & Resolution
;E2270SWN;E2270SWN;AOC;B2C;E2270SWN;;;70 ID;Basic-Line;4,03899E+12;3 Years;90;60;lip.23;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,61;16:09;TN;WLED;1920x1080;60Hz;5;No;200;700:01:00;20M:1;90/65;No;TBC;TBC;No;TBC;No;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Texture;Black;Texture;No;No;100x100;No;No;-0,333333333;No;No;No;No;1;No;No;No;No;No;No;No;No;No;No;No;No;No;TBC;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;E;#N/D;18,19W;0.2;0.5;;;No;No;0;No;No;1;0;0;0;0;0;;0;0;No;No;-;-;-;-;-;-;Basic 200nits;;;;;;;;;;;;;;;;;;21,5' 16:9 TN 60Hz 1920x1080  D-SUB x 1    ;B2C;1920x1080@60Hz
;I1659FWUX;I1659FWUX;AOC;B2C;I1659FWUX;;;59 ID;Style-Line;4,03899E+12;3 Years;24;19;lip.23;7. EOL;; SMART;0;0;0;0;Yes;0;No;No;15,6;39,5;16:09;IPS;WLED;1920x1080;60Hz;10;No;220;700:01:00;100M:1;160/160;No;No;No;No;TBC;No;TBC;No;262 thousands;Normal;Black;Glossy;Black;Glossy;No;No;75x75;No;No;15/30;No;Yes, with iMenu;No;No;No;No;No;No;No;No;No;USB 3.0;No;No;No;No;No;No;TBC;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;C;#N/D;8W;0.5;TBC;Yes;;No;No;0;No;No;0;0;0;0;0;0;;1;0;No;No;-;-;-;-;-;-;Convenient Portable Monitor USB 3.0 Display Link Technology (FHD, IPS);;;;;;;;;;;;;;;;;;15,6' 16:9 IPS 60Hz 1920x1080      ;B2C;1920x1080@60Hz
;U32U1;U32U1;AOC;B2C;U32U1;;;U1;Ultra-Line;4,03899E+12;3 Years;9;6;cze.23;7. EOL;; HR / SMART;0;Yes;0;0;Yes;0;No;No;31,5;80;16:09;IPS;WLED;3840x2160;60Hz;5;No;600;1300:01:00;50m:1;178/178;HDR600;TBC;TBC;No;96%/135%/100%;Yes;Software (Low Blue Mode);No;1.07 Billion;4-sided frameless;Black;Texture;Black;Texture;Yes;2Wx2;100x100;No;No;-3.5/18.5;120mm;Yes;-1;No;No;No;2x 2.0;No;1x 1.4;No;Yes;1x USB-C (DP Alt) / 3x USB3.2;1x USB-C (DP Alt);65W;Yes;No;3;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;8.0;No;No;G;#N/D;60W;0.5;0.5;Yes;;No;No;0;No;No;0;0;1;1;0;0;;1;0;No;No;-;-;-;-;-;-;4K @ 144Hz 1MS TN  FreeSync;;;;;;;;;;;;;;;;;;31,5' 16:9 IPS 60Hz 3840x2160 HAS 120mm   HDMI x 2x 2.0 DP x 1x 1.4 1x USB-C (DP Alt);B2C;3840x2160@60Hz
;223V5LSB;223V5LSB/62;Philips;B2C;223V5LSB/62;;;V;V-line;8,71258E+12;3 Years;36;TBC;cze.23;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,6;16:09;TN;WLED;1920x1080;60Hz;5;No;250;1000:01:00;10M:1;170/160;No;TBC;TBC;No;TBC;No;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Textured;Black;Texture;No;No;100x100;No;No;-0,25;No;No;No;No;1;No;No;No;No;No;No;No;No;No;No;No;No;No;TBC;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F;#N/D;15.3 W (typ.) ;0.5 W;0.5 W;;;No;No;0;No;Yes;1;0;0;0;0;0;;0;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;21,5' 16:9 TN 60Hz 1920x1080  D-SUB x 1    ;B2C;1920x1080@60Hz
;E970SWN;E970SWN;AOC;B2C;E970SWN;;;70 ID;Basic-Line;4,03899E+12;3 Years;144;102;cze.23;7. EOL;;;0;0;0;0;0;0;No;No;18,5;46,99;16:09;TN;WLED;1366x768;60Hz;5;No;200;700:01:00;20M:1;90/65;No;No;No;No;TBC;No;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Texture;Black;Texture;No;No;100x100;No;No;-0,333333333;No;No;No;No;1;No;No;No;No;No;No;No;No;No;No;No;No;No;TBC;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;EnergyStar 8;E;12,4 W;10,52W;0.14;0.5;;;No;No;0;No;No;1;0;0;0;0;0;;0;0;No;No;-;-;-;-;-;-;Basic 200nits;;;;;;;;;;;;;;;;;;18,5' 16:9 TN 60Hz 1366x768  D-SUB x 1    ;B2C;1366x768@60Hz
;E2070SWN;E2070SWN;AOC;B2C;E2070SWN;;;70 ID;Basic-Line;4,03899E+12;3 Years;114;90;maj.23;7. EOL;;;0;0;0;0;0;0;No;No;19,5;49,53;16:09;TN;WLED;1600x900;60Hz;5;No;200;600:01:00;20M:1;90/50;No;No;No;No;TBC;No;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Texture;Black;Texture;No;No;100x100;No;No;-0,3;No;No;No;No;1;No;No;No;No;No;No;No;No;No;No;No;No;No;TBC;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;EnergyStar 8;E;13,4 W;14,54W;0.2;0.3;;;No;No;0;No;No;1;0;0;0;0;0;;0;0;No;No;-;-;-;-;-;-;Basic 200nits;;;;;;;;;;;;;;;;;;19,5' 16:9 TN 60Hz 1600x900  D-SUB x 1    ;B2C;1600x900@60Hz
;E2270SWDN;E2270SWDN;AOC;B2C;E2270SWDN;;;70 ID;Basic-Line;4,03899E+12;3 Years;90;75;maj.23;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,61;16:09;TN;WLED;1920x1080;60Hz;5;No;200;700:01:00;20M:1;90/65;No;TBC;TBC;No;TBC;No;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Texture;Black;Texture;No;No;100x100;No;No;-0,333333333;No;No;No;No;1;1;No;No;No;No;No;No;No;No;No;No;No;No;TBC;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;E;15,4 W;18,19W;0.2;< 0.5;;;No;No;0;No;No;1;1;0;0;0;0;;0;0;No;No;-;-;-;-;-;-;Basic 200nits, DVI;;;;;;;;;;;;;;;;;;21,5' 16:9 TN 60Hz 1920x1080  D-SUB x 1 DVI x 1   ;B2C;1920x1080@60Hz
;E2270SWHN;E2270SWHN;AOC;B2C;E2270SWHN;;;70 ID;Basic-Line;4,03899E+12;3 Years;90;75;maj.23;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,61;16:09;TN;WLED;1920x1080;60Hz;5;No;200;700:01:00;20M:1;90/65;No;TBC;TBC;No;TBC;No;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Texture;Black;Texture;No;No;100x100;No;No;-0,333333333;No;No;No;No;1;No;1x 1.4;No;No;No;No;No;No;No;No;No;No;No;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;EnergyStar 8;E;#N/D;19W;0.5;< 0.5;;;No;No;0;No;No;1;0;1;0;0;0;;0;0;No;No;-;-;-;-;-;-;Basic 200nits, HDMI;;;;;;;;;;;;;;;;;;21,5' 16:9 TN 60Hz 1920x1080  D-SUB x 1  HDMI x 1x 1.4  ;B2C;1920x1080@60Hz
;223V5LHSB2;223V5LHSB2/00;Philips;B2C;223V5LHSB2/00;;;V;V-line;8,71258E+12;3 Years;36;30;kwi.23;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,6;16:09;TN;WLED;1920x1080;60Hz;5;No;200;600:01:00;10M:1;90/65;No;TBC;TBC;No;TBC;No;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Textured;Black;Texture;No;No;100x100;No;No; -5/20;No;No;No;No;1;No;1;No;No;No;No;No;No;No;No;No;No;No;TBC;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;E;#N/D;15.3 W (typ.) ;0.5 W;0.5 W;;;No;No;0;No;Yes;1;0;0;0;0;0;;0;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;21,5' 16:9 TN 60Hz 1920x1080  D-SUB x 1  HDMI x 1  ;B2C;1920x1080@60Hz
;223V5LSB2;223V5LSB2/10;Philips;B2C;223V5LSB2/10;;;V;V-line;8,71258E+12;3 Years;36;30;kwi.23;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,6;16:09;TN;WLED;1920x1080;60Hz;5;No;200;600:01:00;10M:1;90/65;No;TBC;TBC;No;TBC;Yes;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Textured;Black;Texture;No;No;100x100;No;No; -5/20;No;No;No;No;1;No;No;No;No;No;No;No;No;No;No;No;No;No;TBC;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;E;#N/D;15.3 W (typ.) ;0.5 W;0.5 W;;;No;No;0;No;Yes;1;0;0;0;0;0;;0;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;21,5' 16:9 TN 60Hz 1920x1080  D-SUB x 1    ;B2C;1920x1080@60Hz
;24G2U5/BK;24G2U5/BK;AOC;B2C;24G2U5/BK;;;G2;AOC Gaming;4,03899E+12;3 Years;40;32;kwi.23;7. EOL;;;0;0;0;0;0;0;No;No;23,8;60,4;16:09;IPS;WLED;1920x1080;75Hz;4;1;250;1000:01:00;80M:1;178/178;No;Adaptive Sync;FreeSync;No;-/102/95;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;Yes;2Wx2;100x100;No;No;-4/21.5;130mm;Yes;-1;No;1;No;2x 1.4;No;1x 1.2;No;Yes;1xUSB-B/4xUSB 3.0;No;No;No;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;E;18 W;21W;0.3;0.3;Yes;No;No;No;0;No;No;0;0;1;1;0;0;;0;0;G-Menu;No;-;-;-;1920x1080@75Hz;1920x1080@75Hz;-;"23,8"" FHD, 75Hz, flat, 1ms MPRT, 4ms GtG, HAS stand, Freesync, USB HUB + speakers";;;;;;;;;;;;;;;;;;23,8' 16:9 IPS 75Hz 1920x1080 HAS 130mm D-SUB x 1  HDMI x 2x 1.4 DP x 1x 1.2 ;B2C;1920x1080@75Hz
;27G2U5/BK;27G2U5/BK;AOC;B2C;27G2U5/BK;;;G2;AOC Gaming;4,03899E+12;3 Years;24;24;kwi.23;7. EOL;;;0;0;0;0;0;0;No;No;27;68,58;16:09;IPS;WLED;1920x1080;75Hz;4;1;250;1000:01:00;20M:1;178/178;No;Adaptive Sync;FreeSync;No;TBC;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;Yes;2Wx2;100x100;No;No;-4/21.5;130mm;Yes;-1;No;1;No;2x 1.4;No;1x 1.2;No;Yes;1xUSB-B/4xUSB 3.0;No;No;No;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F;#N/D;28W;0.3;0.3;Yes;No;No;No;0;No;No;0;0;1;1;0;0;;0;0;G-Menu;No;-;-;-;1920x1080@75Hz;1920x1080@75Hz;-;"27"" FHD, 75Hz. Flat, 1ms MPRT, 4ms GtG, HAS stand, USB HUB + Speakers";;;;;;;;;;;;;;;;;;27' 16:9 IPS 75Hz 1920x1080 HAS 130mm D-SUB x 1  HDMI x 2x 1.4 DP x 1x 1.2 ;B2C;1920x1080@75Hz
;223V5LSB;223V5LSB/00;Philips;B2C;223V5LSB/00;;;V;V-line;8,71258E+12;3 Years;36;28;mar.23;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,6;16:09;TN;WLED;1920x1080;60Hz;5;No;250;1000:01:00;10M:1;170/160;No;TBC;TBC;No;TBC;No;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Textured;Black;Texture;No;No;100x100;No;No; -5/20;No;No;No;No;1;1;No;No;No;No;No;No;No;No;No;No;No;No;TBC;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;F;#N/D;15.3 W (typ.) ;0.5 W;0.5 W;;;No;No;0;No;Yes;1;0;0;0;0;0;;0;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;21,5' 16:9 TN 60Hz 1920x1080  D-SUB x 1 DVI x 1   ;B2C;1920x1080@60Hz
;22V2Q;22V2Q;AOC;B2C;22V2Q;;;V2;Value-Line;4,03899E+12;3 Years;56;40;mar.23;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,61;16:09;IPS;WLED;1920x1080;75Hz;5;No;250;1000:01:00;20M:1;178/178;No;Adaptive Sync;FreeSync;No;TBC;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Glossy;Black;Texture;No;No;No;No;No;-0,217391304;No;No;No;No;No;No;1x 1.4;No;1x 1.2;No;No;No;No;No;No;No;No;No;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;No;No;No;D;#N/D;17W;0.5;0.5;Yes;;No;No;0;No;No;0;0;1;1;0;0;;0;0;No;No;-;-;-;-;-;-;"21,5"" FHD IPS 75Hz FreeSync";;;;;;;;;;;;;;;;;;21,5' 16:9 IPS 75Hz 1920x1080    HDMI x 1x 1.4 DP x 1x 1.2 ;B2C;1920x1080@75Hz
;27V2Q;27V2Q;AOC;B2C;27V2Q;;;V2;Value-Line;4,03899E+12;3 Years;30;24;mar.23;7. EOL;;;0;0;0;0;0;0;No;No;27;68,58;16:09;IPS;WLED;1920x1080;75Hz;5;No;250;1000:01:00;20M:1;178/178;No;Adaptive Sync;FreeSync;No;TBC;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Glossy;Black;Texture;No;No;No;No;No;-0,217391304;No;No;No;No;No;No;1x 1.4;No;1x 1.2;No;No;No;No;No;No;No;No;No;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;No;No;No;D;#N/D;21W;0.5;0.5;Yes;;No;No;0;No;No;0;0;1;1;0;0;;0;0;No;No;-;-;-;-;-;-;"27"" FHD IPS 75Hz FreeSync";;;;;;;;;;;;;;;;;;27' 16:9 IPS 75Hz 1920x1080    HDMI x 1x 1.4 DP x 1x 1.2 ;B2C;1920x1080@75Hz
;203V5LSB26;203V5LSB26/10;Philips;B2C;203V5LSB26/10;;;V;V-line;8,71258E+12;3 Years;63;45;lut.23;7. EOL;;;0;0;0;0;0;0;No;No;19,5;49,5;16:09;TN;WLED;1600x900;60Hz;5;No;200;600:01:00;10M:1;90/50;No;TBC;TBC;No;TBC;No;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Textured;Black;Texture;No;No;100x100;No;No; -3/10;No;No;No;No;1;No;No;No;No;No;No;No;No;No;No;No;No;No;TBC;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;E;#N/D;14.52 W (typ.) ;0.5 W (typ.);0.5 W (typ.);;;No;No;0;No;Yes;1;0;0;0;0;0;;0;0;No;No;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;19,5' 16:9 TN 60Hz 1600x900  D-SUB x 1    ;B2C;1600x900@60Hz
;221S8LDAB;221S8LDAB/00;Philips;B2B;221S8LDAB/00;;;S;S-line;8,71258E+12;3 Years;28;20;lut.23;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,6;16:09;TN;WLED;1920x1080;60Hz;1;No;250;1000:01:00;20M:1;170/160;No;Adaptive Sync;TBC;No;0,72;Yes;Software (Low Blue Mode);No;16.7 millions;Normal;Black;Textured;Black;Texture;Yes;2Wx2;100x100;No;No;-0,2;No;No;No;No;1;1;1x 1.4;No;No;No;No;No;No;No;No;No;No;No;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;Silver;9.0;TCO Edge;EnergyStar 8;E;15 W;14.2 W (typ.) ;< 0.3 W (typ.);< 0.3 W (typ.);Yes;;No;No;0;No;Yes;1.8m;0;1;0;0;1;;0;0;No;No;-;-;-;-;-;-;Lowblue Mode, Flicker free;;;;;;;;;;;;;;;;;;21,5' 16:9 TN 60Hz 1920x1080  D-SUB x 1 DVI x 1 HDMI x 1x 1.4  ;B2B;1920x1080@60Hz
;226E9QHAB;226E9QHAB/00;Philips;B2C;226E9QHAB/00;;;E;E-line;8,71258E+12;2 Years;24;20;lut.23;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,6;16:09;IPS;WLED;1920x1080;75Hz;4;No;250;1000:01:00;20M:1;178/178;No;Adaptive Sync;FreeSync;No;TBC;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Glossy;Black;Glossy;Yes;3Wx2;75x75;No;No; -5/20;No;No;No;No;1;No;1;No;No;No;No;No;No;No;No;No;No;No;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;No;No;No;F;#N/D;15.60 W (typ.) ;<0.5 W (typ.);< 0.3 W (typ.);Yes;;No;No;0;No;Yes;0;0;1;0;0;0;;0;0;No;No;-;-;-;-;-;-;3-sided frameless/ Ultra Wide colors/ Low Blue/ Easy read;;;;;;;;;;;;;;;;;;21,5' 16:9 IPS 75Hz 1920x1080  D-SUB x 1  HDMI x 1  ;B2C;1920x1080@75Hz
;240B7QPTEB;240B7QPTEB/00;Philips;B2B;240B7QPTEB/00;;;B;B-line;8,71258E+12;3 Years;16;12;lut.23;7. EOL;;;0;0;0;0;0;0;No;No;24;61;16:10;IPS;WLED;1920x1200;60Hz;5;No;300;1000:01:00;20M:1;178/178;No;TBC;TBC;No;0,72;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Textured;Black;Texture;Yes;2Wx2;100x100;No;Powersensor; -5/30;150mm;Yes; -175/175;BS6B2234B;1;No;1x 1.4;No;1x 1.2+miniDP;1;Yes;USB 3.0;No;No;No;No;4;Yes;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;Gold;9.0;TCO Edge;EnergyStar 8;E;#N/D;12.18 W (typ.) ;< 0.3 W (typ.);Zero watts with AC switch;Yes;;No;Yes;0;No;Yes;1.8m;0;0;1;0;1;;0;0;No;No;-;-;-;-;-;-;Daisy chain / Power Sensor;;;;;;;;;;;;;;;;;;24' 16:10 IPS 60Hz 1920x1200 HAS 150mm D-SUB x 1  HDMI x 1x 1.4 DP x 1x 1.2+miniDP ;B2B;1920x1200@60Hz
;CU34G2/BK;CU34G2/BK;AOC;B2C;CU34G2/BK;;;G2;AOC Gaming;4,03899E+12;3 Years;16;8;lut.23;7. EOL;;34''↑ / HR;Yes;Yes;Yes;0;0;0;No;Curved 1500R;34;86,4;21:09;VA;WLED;3440x1440;100Hz;4;1;300;3000:01:00;80M:1;178/178;No;Adaptive Sync;FreeSync;No;85%/124%/92%;Yes;Software (Low Blue Mode);PIP/PBP (2 devices);16.7 millions;3-sided frameless;Black/Red;Texture;Black/Red;Texture;No;No;100x100;No;No;-3.5/21.5;130mm;No;-1;No;No;No;2x 2.0;No;1x 1.2;No;Yes;1xUSB-B/4xUSB 3.0;No;No;No;No;4;Yes;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;G;#N/D;55W;0.5;TBC;Yes;No;No;No;0;No;Yes;0;0;1;1;0;0;;0;0;G-Menu;No;No;No;No;3440x1440@100Hz;3440x1440@100Hz;-;;;;;;;;;;;;;;;;;;;34' 21:9 VA 100Hz 3440x1440 HAS 130mm   HDMI x 2x 2.0 DP x 1x 1.2 ;B2C;3440x1440@100Hz
;436M6VBPAB;436M6VBPAB/00;Philips;B2C;436M6VBPAB/00;;;M6;M-line;8,71258E+12;3 Years;3;2;lut.23;7. EOL;;34''↑ / HR / SMART;Yes;Yes;Yes;0;Yes;0;No;No;42,5;108;16:09;MVA;WLED;3840x2160;60Hz;4;No;720;4000:01:00;50M:1;178/178;HDR1000;Adaptive Sync;TBC;No;119%/145%/-/97.6%;Yes;Software (Low Blue Mode);PIP/PBP (2 devices);1.07 Billion;Narrow;Black;Glossy/Textured ;Black;Glossy/Textured ;Yes;7Wx2+DTS;200x200;No;No; -5/10;No;No;No;No;No;No;1x 2.0;No;1x 1.4+miniDP;No;Yes;1xUSB-B/2xUSB 3.0;USB 3.1 Type-C ;15W;No;No;2;Yes;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;G;#N/D;62.69 W (typ.) ;0.5 W (typ.);0.5 W (typ.);Yes;;No;No;0;-;Yes;0;0;1;1;0;0;;USB-C cable, USB-A to USB-C cable, ;Yes, remote;No;No;-;-;-;3840x2160@60Hz;3840x2160@60Hz;-;4k, HDR 1000, Quantum Dot, Low input lag, Adaptive Sync, Ambiglow, DTS sound, USB-C, Remote control EasyLink CEC ;;;;;;;;;;;;;;;;;;42,5' 16:9 MVA 60Hz 3840x2160    HDMI x 1x 2.0 DP x 1x 1.4+miniDP USB 3.1 Type-C ;B2C;3840x2160@60Hz
;24V2Q;24V2Q;AOC;B2C;24V2Q;;;V2;Value-Line;4,03899E+12;3 Years;48;40;sty.23;7. EOL;;;0;0;0;0;0;0;No;No;23,8;60,452;16:09;IPS;WLED;1920x1080;75Hz;5;No;250;1000:01:00;20M:1;178/178;No;Adaptive Sync;FreeSync;No;-/99%/85%;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Glossy;Black;Texture;No;No;No;No;No;-0,217391304;No;No;No;No;No;No;1x 1.4;No;1x 1.2;No;No;No;No;No;No;No;No;No;Headphone out;;;;;;;;;;;;;;;;;;;;;;;;External;No;No;No;No;D;#N/D;18W;0.5;0.5;Yes;;No;No;0;No;No;0;0;1;1;0;0;;0;0;No;No;-;-;-;-;-;-;"23.8"" FHD IPS 75Hz FreeSync";;;;;;;;;;;;;;;;;;23,8' 16:9 IPS 75Hz 1920x1080    HDMI x 1x 1.4 DP x 1x 1.2 ;B2C;1920x1080@75Hz
;223V7QDSB;223V7QDSB/00;Philips;B2C;223V7QDSB/00;;;V;V-line;8,71258E+12;3 Years;32;28;gru.22;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,6;16:09;IPS;WLED ;1920x1080;75Hz;4;No;250;1000:01:00;20M:1;178/178;No;TBC;TBC;No;TBC;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Textured;Black;Texture;No;No;100x100;No;No; -5/20;No;No;No;No;1;1;1;No;No;No;No;No;No;No;No;No;No;No;HDMI audio out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;E;15 W;13.09 W (typ.) ;<0.5 W (typ.);< 0.5 W (typ.);Yes;;No;No;0;No;Yes;0;0;1;0;0;0;;0;0;No;No;-;-;-;-;-;-;3-sided frameless / Low blue light;;;;;;;;;;;;;;;;;;21,5' 16:9 IPS 75Hz 1920x1080  D-SUB x 1 DVI x 1 HDMI x 1  ;B2C;1920x1080@75Hz
;223V7QHAB;223V7QHAB/00;Philips;B2C;223V7QHAB/00;;;V;V-line;8,71258E+12;3 Years;32;28;gru.22;7. EOL;;;0;0;0;0;0;0;No;No;21,5;54,6;16:09;IPS;WLED;1920x1080;75Hz;4;No;250;1000:01:00;10M:1;178/178;No;TBC;TBC;No;TBC;Yes;Software (Low Blue Mode);No;16.7 millions;3-sided frameless;Black;Textured;Black;Texture;Yes;2Wx2;100x100;No;No;-0,25;No;No;No;No;1;No;1;No;No;No;No;No;No;No;No;No;No;No;Audio-in, Headphone out;;;;;;;;;;;;;;;;;;;;;;;;Internal;No;No;No;No;E;16 W;13.09 W (typ.) ;0.5 W (typ.);0.5 W (typ.);Yes;;No;No;0;No;Yes;0;0;1;0;0;0;;0;0;No;No;-;-;-;-;-;-;3-sided frameless / Low blue light;;;;;;;;;;;;;;;;;;21,5' 16:9 IPS 75Hz 1920x1080  D-SUB x 1  HDMI x 1  ;B2C;1920x1080@75Hz
